εἰ γαρ ἠρχον ἐγω οὑτω των τε ἀλλων και σου και Διωνος πλειω ἀν ἠν ἡμιν τε πασιν ἀγαθα τοις τε ἀλλοις Ἑλλησιν ὡς ἐγω φημι	036
νυν δε μεγας ἐγω εἰμι ἐμαυτον παρεχων τῳ ἐμῳ λογῳ ἑπομενον	036
και ταυτα λεγω ὡς οὐχ ὑγιες τι Κρατιστολου και Πολυξενου προς σε εἰρηκοτων ὡν φασι λεγειν τον ἑτερον ὁτι ἀκουοι Ὀλυμπιασι πολλων τινων των μετʼ ἐμου σε κακηγορουντων	036
χρη δε ὡς ἐμοι δοκει οὑτωσι σε ποιειν του λοιπου ὁταν τι τοιουτον λεγῃ τις περι ἡμων τινος γραμματα πεμψαντα ἐμε ἐρεσθαι	036
ἐγω γαρ τἀληθη λεγειν οὐτε ὀκνησω οὐτε αἰσχυνουμαι	036
ἐμοι δε δη και σοι τα προς ἀλληλους οὑτωσι τυγχανει ἐχοντα	036
οὐτε αὐτοι ἀν ἀγνωτες ἐσμεν οὐδενι Ἑλληνων ὡς ἐπος εἰπειν οὐτε ἡ συνουσια ἡμων σιγαται	036
μη λανθανετω δε σε ὁτι οὐδʼ εἰς τον ἐπειτα χρονον σιγηθησεται	036
τοιουτοι οἱ παραδεδεγμενοι εἰσιν αὐτην ἁτε οὐκ ὀλιγην γεγενημενην οὐδʼ ἠρεμα	036
πεφυκε συνιεναι εἰς ταὐτον φρονησις τε και δυναμις μεγαλη και ταυτʼ ἀλληλα ἀει διωκει και ζητει και συγγιγνεται	036
ἐπειτα και οἱ ἀνθρωποι χαιρουσιν περι τουτων αὐτοι τε διαλεγομενοι και ἀλλων ἀκουοντες ἐν τε ἰδιαις συνουσιαις και ἐν ταις ποιησεσιν	036
οἱον και περι Ἱερωνος ὁταν διαλεγωνται ἀνθρωποι και Παυσανιου του Λακεδαιμονιου χαιρουσι την Σιμωνιδου συνουσιαν παραφεροντες ἁ τε ἐπραξεν και εἰπεν προς αὐτους	036
και Περιανδρον τον Κορινθιον και Θαλην τον Μιλησιον ὑμνειν εἰωθασιν ἁμα και Περικλεα και Ἀναξαγοραν και Κροισον αὐ και Σολωνα ὡς σοφους και Κυρον ὡς δυναστην	036
και δη ταυτα μιμουμενοι οἱ ποιηται Κρεοντα μεν και Τειρεσιαν συναγουσιν Πολυειδον δε και Μινω Ἀγαμεμνονα δε και Νεστορα και Ὀδυσσεα και Παλαμηδη—ὡς δʼ ἐμοι δοκει και Προμηθεα Διι ταυτῃ πῃ συνηγον οἱ πρωτοι ἀνθρωποι—τουτων δε τους μεν εἰς διαφοραν τους δʼ εἰς φιλιαν ἀλληλοις ἰοντας τους δε τοτε μεν εἰς φιλιαν τοτε δʼ εἰς διαφοραν και τα μεν ὁμονοουντας τα δε διαφερομενους ᾀδουσι	036
παντα δη ταυτα λεγω τοδε βουλομενος ἐνδειξασθαι ὁτι οὐκ ἐπειδαν ἡμεις τελευτησωμεν και οἱ λογοι οἱ περι ἡμων αὐτων σεσιγησονται	036
ἀναγκη γαρ ὡς ἐοικε μελειν ἡμιν και του ἐπειτα χρονου ἐπειδη και τυγχανουσιν κατα τινα φυσιν οἱ μεν ἀνδραποδωδεστατοι οὐδεν φροντιζοντες αὐτου οἱ δʼ ἐπιεικεστατοι παν ποιουντες ὁπως ἀν εἰς τον ἐπειτα χρονον εὐ ἀκουσωσιν	036
ὁ δη και ἐγω τεκμηριον ποιουμαι ὁτι ἐστιν τις αἰσθησις τοις τεθνεωσιν των ἐνθαδε	036
αἱ γαρ βελτισται ψυχαι μαντευονται ταυτα οὑτως ἐχειν αἱ δε μοχθηροταται οὐ φασι κυριωτερα δε τα των θειων ἀνδρων μαντευματα ἠ τα των μη	036
οἰμαι δʼ ἐγωγε τοις ἐμπροσθεν περι ὡν λεγω εἰ ἐξειη αὐτοις ἐπανορθωσασθαι τας αὑτων συνουσιας πανυ ἀν σπουδασαι ὡστε βελτιω λεγεσθαι περι αὑτων ἠ νυν	036
τουτο οὐν ἡμιν ἐτι συν θεῳ εἰπειν ἐξεστιν εἰ τι ἀρα μη καλως πεπρακται κατα την ἐμπροσθεν συνουσιαν ἐπανορθωσασθαι και ἐργῳ και λογῳ	036
περι γαρ φιλοσοφιαν φημι ἐγω την ἀληθινην δοξαν ἐσεσθαι και λογον ἡμων μεν ὀντων ἐπιεικων βελτιω φαυλων δε τοὐναντιον	036
καιτοι περι τουτου ἡμεις ἐπιμελουμενοι οὐδεν ἀν εὐσεβεστερον πραττοιμεν οὐδʼ ἀμελουντες ἀσεβεστερον	036
ὡς δη δει γιγνεσθαι και το δικαιον ᾑ ἐχει ἐγω φρασω	036
ἠλθον ἐγω εἰς Σικελιαν δοξαν ἐχων πολυ των ἐν φιλοσοφιᾳ διαφερειν βουλομενος δε ἐλθων εἰς Συρακουσας συμμαρτυρα λαβειν σε ἱνα μοι τιμῳτο φιλοσοφια και παρα τῳ πληθει	036
τουτο δʼ οὐκ εὐαγες μοι ἀπεβη	036
το δʼ αἰτιον οὐ λεγω ὁπερ ἀν πολλοι εἰποιεν ἀλλʼ ὁτι ἐφαινου οὐ πανυ ἐμοι πιστευειν συ ἀλλʼ ἐμε μεν πως ἀποπεμψασθαι ἐθελειν ἑτερους δε μεταπεμψασθαι και ζητειν το πραγμα τι το ἐμον ἐστιν ἀπιστων ὡς ἐμοι δοκει	036
και οἱ ἐπι τουτοις βοωντες πολλοι ἠσαν λεγοντες ὡς συ ἐμου μεν καταπεφρονηκας ἀλλα δʼ ἐσπουδακας	036
ὁ δη μετα ταυτα δικαιον ἐστι ποιειν ἀκουε ἱνα σοι και ἀποκρινωμαι ὁ συ ἐρωτᾳς πως χρη ἐχειν ἐμε και σε προς ἀλληλους	036
εἰ μεν ὁλως φιλοσοφιας καταπεφρονηκας ἐαν χαιρειν εἰ δε παρʼ ἑτερου ἀκηκοας ἠ αὐτος βελτιονα ηὑρηκας των παρʼ ἐμοι ἐκεινα τιμα	036
εἰ δʼ ἀρα τα παρʼ ἡμων σοι ἀρεσκει τιμητεον και ἐμε μαλιστα	036
νυν οὐν ὡσπερ και ἐξ ἀρχης συ καθηγου ἑψομαι δε ἐγω	036
τιμωμενος γαρ ὑπο σου τιμησω σε μη τιμωμενος δε ἡσυχιαν ἑξω	036
ἐτι δε συ μεν ἐμε τιμων και τουτου καθηγουμενος φιλοσοφιαν δοξεις τιμαν και αὐτο τουτο ὁτι διεσκοπεις και ἀλλους προς πολλων εὐδοξιαν σοι οἰσει ὡς φιλοσοφῳ ὀντι	036
ἐγω δε σε τιμων μη τιμωντα πλουτον δοξω θαυμαζειν τε και διωκειν τουτο δʼ ἰσμεν ὁτι παρα πασιν ὀνομα οὐ καλον ἐχει	036
ὡς δʼ ἐν κεφαλαιῳ εἰπειν σου μεν τιμωντος ἀμφοτεροις κοσμος ἐμου δε ὀνειδος ἀμφοιν	036
περι μεν οὐν τουτων ταυτατο δε σφαιριον οὐκ ὀρθως ἐχει	036
δηλωσει δε σοι Ἀρχεδημος ἐπειδαν ἐλθῃ	036
και δη και περι τουδε ὁ δη τουτου τιμιωτερον τʼ ἐστιν και θειοτερον και μαλα σφοδρʼ αὐτῳ δηλωτεον ὑπερ οὑ συ πεπομφας ἀπορουμενος	036
φς γαρ δη κατα τον ἐκεινου λογον οὐχ ἱκανως ἀποδεδειχθαι σοι περι της του πρωτου φυσεως	036
φραστεον δη σοι διʼ αἰνιγμων ἱνʼ ἀν τι ἡ δελτος ἠ ποντου ἠ γης ἐν πτυχαις παθῃ ὁ ἀναγνους μη γνῳ	036
περι τον παντων βασιλεα παντʼ ἐστι και ἐκεινου ἑνεκα παντα και ἐκεινο αἰτιον ἁπαντων των καλων	036
δευτερον δε περι τα δευτερα και τριτον περι τα τριτα	036
ἡ οὐν ἀνθρωπινη ψυχη περι αὐτα ὀρεγεται μαθειν ποιʼ ἀττα ἐστιν βλεπουσα εἰς τα αὑτης συγγενη ὡν οὐδεν ἱκανως ἐχει	036
του δη βασιλεως περι και ὡν εἰπον οὐδεν ἐστιν τοιουτον—το δη μετα τουτο ἡ ψυχη φησιν— ἀλλα ποιον τι μην	036
τουτʼ ἐστιν ὠ παι Διονυσιου και Δωριδος το ἐρωτημα ὁ παντων αἰτιον ἐστιν κακων μαλλον δε ἡ περι τουτου ὠδις ἐν τῃ ψυχῃ ἐγγιγνομενη ἡν εἰ μη τις ἐξαιρεθησεται της ἀληθειας ὀντως οὐ μη ποτε τυχῃ	036
συ δε τουτο προς ἐμε ἐν τῳ κηπῳ ὑπο ταις δαφναις αὐτος ἐφησθα ἐννενοηκεναι και εἰναι σον εὑρημα	036
και ἐγω εἰπον ὁτι τουτο εἰ φαινοιτο σοι οὑτως ἐχειν πολλων ἀν εἰης λογων ἐμε ἀπολελυκως	036
οὐ μην ἀλλῳ γε ποτʼ ἐφην ἐντετυχηκεναι τουθʼ ηὑρηκοτι ἀλλα ἡ πολλη μοι πραγματεια περι τουτʼ εἰη	036
συ δε ἰσως μεν ἀκουσας του ταχα δʼ ἀν θειᾳ μοιρᾳ κατα τουθʼ ὁρμησας ἐπειτα αὐτου τας ἀποδειξεις ὡς ἐχων βεβαιως οὐ κατεδησας ἀλλʼ ᾀττει σοι τοτε μεν οὑτως τοτε δε ἀλλως περι το φανταζομενον το δε οὐδεν ἐστιν τοιουτον	036
και τουτο οὐ σοι μονῳ γεγονεν ἀλλʼ εὐ ἰσθι μηδενα πωποτε μου το πρωτον ἀκουσαντα ἐχειν ἀλλως πως ἠ οὑτως κατʼ ἀρχας και ὁ μεν πλειω ἐχων πραγματα ὁ δε ἐλαττω μογις ἀπαλλαττονται σχεδον δε οὐδεις ὀλιγα	036
τουτων δη γεγονοτων και ἐχοντων οὑτω σχεδον κατα την ἐμην δοξαν ηὑρηκαμεν ὁ συ ἐπεστειλας ὁπως δει προς ἀλληλους ἡμας ἐχειν	036
ἐπει γαρ βασανιζεις αὐτα συγγιγνομενος τε ἀλλοις και παραθεωμενος παρα τα των ἀλλων και αὐτα καθʼ αὑτα νυν σοι ταυτα τε εἰ ἀληθης ἡ βασανος προσφυσεται και οἰκειος τουτοις τε και ἡμιν ἐσῃ	036
πως οὐν αὐτα τʼ ἐσται και παντα ἁ εἰρηκαμεν	036
τον Ἀρχεδημον νυν τε ὀρθως ἐποιησας πεμψας και το λοιπον ἐπειδαν ἐλθῃ προς σε και ἀπαγγειλῃ τα παρʼ ἐμου μετα ταυτα ἰσως ἀλλαι σε ἀποριαι ληψονται	036
πεμψεις οὐν αὐθις ἀν ὀρθως βουλευῃ παρʼ ἐμε τον Ἀρχεδημον ὁ δʼ ἐμπορευσαμενος ἡξει παλιν	036
και τουτο ἐαν δις ἠ τρις ποιησῃς και βασανισῃς τα παρʼ ἐμου πεμφθεντα ἱκανως θαυμαζοιμʼ ἀν εἰ μη τα νυν ἀπορουμενα πολυ σοι διοισει ἠ νυν	036
οὐ μη γαρ ποτε της ἐμποριας ταυτης οὐτε συ στειλῃς οὐτε Ἀρχεδημος ἐμπορευσεται καλλιω και θεοφιλεστεραν	036
εὐλαβου μεντοι μη ποτε ἐκπεσῃ ταυτα εἰς ἀνθρωπους ἀπαιδευτους	036
σχεδον γαρ ὡς ἐμοι δοκει οὐκ ἐστιν τουτων προς τους πολλους καταγελαστοτερα ἀκουσματα οὐδʼ αὐ προς τους εὐφυεις θαυμαστοτερα τε και ἐνθουσιαστικωτερα	036
πολλακις δε λεγομενα και ἀει ἀκουομενα και πολλα ἐτη μογις ὡσπερ χρυσος ἐκκαθαιρεται μετα πολλης πραγματειας	036
ὁ δε θαυμαστον αὐτου γεγονεν ἀκουσον	036
εἰσιν γαρ ἀνθρωποι ταυτα ἀκηκοοτες και πλειους δυνατοι μεν μαθειν δυνατοι δε μνημονευσαι και βασανισαντες παντῃ παντως κριναι γεροντες ἠδη και οὐκ ἐλαττω τριακοντα ἐτων ἀκηκοοτες οἱ νυν ἀρτι σφισι φασιν τα μεν τοτε ἀπιστοτατα δοξαντα εἰναι νυν πιστοτατα και ἐναργεστατα φαινεσθαι ἁ δε τοτε πιστοτατα νυν τοὐναντιον	036
προς ταυτʼ οὐν σκοπων εὐλαβου μη ποτε σοι μεταμελησῃ των νυν ἀναξιως ἐκπεσοντων	036
μεγιστη δε φυλακη το μη γραφειν ἀλλʼ ἐκμανθανειν	036
οὐ γαρ ἐστιν τα γραφεντα μη οὐκ ἐκπεσειν	036
δια ταυτα οὐδεν πωποτʼ ἐγω περι τουτων γεγραφα οὐδʼ ἐστιν συγγραμμα Πλατωνος οὐδεν οὐδʼ ἐσται τα δε νυν λεγομενα Σωκρατους ἐστιν καλου και νεου γεγονοτος	036
ἐρρωσο και πειθου και την ἐπιστολην ταυτην νυν πρωτον πολλακις ἀναγνους κατακαυσονταυτα μεν ταυτῃ	036
περι δε Πολυξενου ἐθαυμασας ὁτι πεμψαιμι σοι	036
ἐγω δε και περι Λυκοφρονος και των ἀλλων των παρα σοι ὀντων λεγω και παλαι και νυν τον αὐτον λογον ὁτι προς το διαλεχθηναι και φυσει και τῃ μεθοδῳ των λογων παμπολυ διαφερεις αὐτων και οὐδεις αὐτων ἑκων ἐξελεγχεται ὡς τινες ὑπολαμβανουσιν ἀλλʼ ἀκοντες	036
και δοκεις μεντοι πανυ μετριως κεχρησθαι τε αὐτοις και δεδωρησθαι	036
ταυτα μεν περι τουτων πολλα ὡς περι τοιουτων	036
Φιλιστιωνι δε εἰ μεν αὐτος χρῃ σφοδρα χρω εἰ δε οἱον τε Σπευσιππῳ χρησον και ἀποπεμψον	036
ὑπεσχετο δε μοι και Φιλιστιων εἰ συ ἀφειης αὐτον ἡξειν προθυμως Ἀθηναζε	036
τον ἐκ των λατομιων εὐ ἐποιησας ἀφεις ἐλαφρα δε ἡ δεησις και περι των οἰκετων αὐτου και περι Ἡγησιππου του Ἀριστωνος	036
ἐπεστειλας γαρ μοι ἀν τις ἀδικῃ ἠ τουτον ἠ ἐκεινους και συ αἰσθῃ μη ἐπιτρεψειν	036
και περι Λυσικλειδου τἀληθες εἰπειν ἀξιον	036
μονος γαρ των ἐκ Σικελιας Ἀθηναζε ἀφικομενων οὐδεν μετεβαλετο περι της σης και ἐμης συνουσιας ἀλλʼ ἀει τι ἀγαθον και ἐπι τα βελτιω λεγων περι των γεγονοτων διατελει	036
Πλατων Διονυσιῳ χαιρειν ἐπιστειλας ἀρʼ ὀρθως ἀν τυγχανοιμι της βελτιστης προσρησεως	036
ἠ μαλλον κατα την ἐμην συνηθειαν γραφων εὐ πραττειν ὡσπερ εἰωθα ἐν ταις ἐπιστολαις τους φιλους προσαγορευειν	036
συ μεν γαρ δη και τον θεον ὡς ἠγγειλαν οἱ τοτε θεωρουντες προσειπες ἐν Δελφοις αὐτῳ τουτῳ θωπευσας τῳ ῥηματι και γεγραφας ὡς φασι χαιρε και ἡδομενον βιοτον διασῳζε τυραννου	036
ἐγω δε οὐδε ἀνθρωπῳ κλησει μητι δη θεῳ παρακελευσαιμην ἀν δραν τουτο θεῳ μεν ὁτι παρα φυσιν προσταττοιμʼ ἀν πορρω γαρ ἡδονης ἱδρυται και λυπης το θειον ἀνθρωπῳ δε ὁτι τα πολλα βλαβην ἡδονη και λυπη γεννᾳ δυσμαθειαν και ληθην και ἀφροσυνην και ὑβριν τικτουσα ἐν τῃ ψυχῃ	036
και ταυτα μεν οὑτως εἰρησθω παρʼ ἐμου περι της προσρησεως	036
συ δʼ ἀναγνους αὐτα ὁπῃ βουλει δεξασθαι ταυτῃ δεχουφασιν δʼ οὐκ ὀλιγοι λεγειν σε προς τινας των παρα σε πρεσβευοντων ὡς ἀρα σου ποτε λεγοντος ἀκουσας ἐγω μελλοντος τας τε Ἑλληνιδας πολεις ἐν Σικελιᾳ οἰκιζειν και Συρακουσιους ἐπικουφισαι την ἀρχην ἀντι τυραννιδος εἰς βασιλειαν μεταστησαντα ταυτʼ ἀρα σε μεν τοτε διεκωλυσα ὡς συ φῃς σου σφοδρα προθυμουμενου νυν δε Διωνα διδασκοιμι δραν αὐτα ταυτα και τοις διανοημασιν τοις σοις την σην ἀρχην ἀφαιρουμεθα σε	036
συ δʼ εἰ μεν τι δια τους λογους τουτους ὠφελῃ γιγνωσκεις αὐτος ἀδικεις δʼ οὐν ἐμε τἀναντια των γενομενων λεγων	036
ἁδην γαρ ὑπο Φιλιστιδου και ἀλλων πολλων προς τους μισθοφορους και εἰς το Συρακουσιων πληθος διεβληθην δια το μενειν ἐν ἀκροπολει τους δʼ ἐξωθεν εἰ τι γιγνοιτο ἁμαρτημα παν εἰς ἐμε τρεπειν σε φασκοντας παντα ἐμοι πειθεσθαι	036
συ δʼ αὐτος οἰσθα σαφεστατα των πολιτικων ἐμε σοι κοινῃ πραγματευσαμενον ἑκοντα ὀλιγα δη κατʼ ἀρχας ὁτε τι πλεον ποιειν ἀν ᾠηθην ἀλλα τε βραχεα ἀττα και τα περι των νομων προοιμια σπουδασαντα μετριως χωρις ὡν συ προσεγραψας ἠ τις ἑτερος	036
ἀκουω γαρ ὑστερον ὑμων τινας αὐτα διασκευωρειν δηλα μην ἑκατερα ἐσται τοις το ἐμον ἠθος δυναμενοις κρινειν	036
ἀλλʼ οὐν ὁπερ ἀρτιως εἰπον οὐ διαβολης προσδεομαι προς τε Συρακουσιους και εἰ δη τινας ἑτερους πειθεις λεγων αὐτα ἀλλα πολυ μαλλον ἀπολογιας προς τε την προτεραν γενομενην διαβολην και την νυν μετʼ ἐκεινην μειζω φυομενην και σφοδροτεραν	036
προς δυο δη μοι διττας ἀναγκαιον ποιησασθαι τας ἀπολογιας πρωτον μεν ὡς εἰκοτως σοι ἐφυγον κοινωνειν περι τα της πολεως πραγματα το δε δευτερον ὡς οὐκ ἐμην ταυτην εἰρηκας συμβουλην οὐδε διακωλυσιν μελλοντι σοι κατοικιζειν Ἑλληνιδας πολεις ἐμποδων ἐμε γεγενησθαι	036
την οὐν ἀρχην ὡν εἰπον περι προτερων ἀκουε προτερονἠλθον καλουμενος εἰς Συρακουσας ὑπο τε σου και Διωνος του μεν δεδοκιμασμενου παρʼ ἐμοι και ξενου παλαι γεγονοτος ἐν ἡλικιᾳ δε ὀντος μεσῃ τε και καθεστηκυιᾳ ὡν δη πανταπασιν χρεια τοις νουν και σμικρον κεκτημενοις μελλουσιν περι τοσουτων ὁσα ἠν τοτε τα σα βουλευεσθαι σου δε ὀντος μεν σφοδρα νεου πολλης δε ἀπειριας οὐσης περι σε τουτων ὡν ἐμπειρον ἐδει γεγονεναι και σφοδρα ἀγνωτος ἐμοι	036
το μετα τουτο εἰτʼ ἀνθρωπος εἰτε θεος εἰτε τυχη τις μετα σου Διωνα ἐξεβαλεν και ἐλειφθης μονος	036
ἀρʼ οὐν οἰει μοι τοτε πολιτικων εἰναι κοινωνιαν προς σε τον μεν ἐμφρονα κοινωνον ἀπολωλεκοτι τον δε ἀφρονα ὁρωντι μετα πονηρων και πολλων ἀνθρωπων καταλελειμμενον οὐκ ἀρχοντα οἰομενον δʼ ἀρχειν ὑπο δε τοιουτων ἀνθρωπων ἀρχομενον	036
ἐν οἱς τι χρην ποιειν ἐμε	036
μων οὐχ ὁπερ ἐποιουν ἀναγκαιον ἐκ των λοιπων τα μεν πολιτικα χαιρειν ἐαν εὐλαβουμενον τας ἐκ των φθονων διαβολας ὑμας δε παντως καιπερ ἀλληλων χωρις γεγονοτας και διαφορους ὀντας πειρασθαι φιλους ἀλληλοις ὁτι μαλιστα ποιειν	036
τουτων δη και συ μαρτυς ὁτι τουτο αὐτο συντεινων οὐκ ἀνηκα πωποτε	036
και μογις μεν ὁμως δʼ ὡμολογηθη νῳν πλευσαι μεν οἰκαδε ἐμε ἐπειδη πολεμος ὑμας κατειχεν εἰρηνης δʼ αὐ γενομενης ἐλθειν ἐμε τε και Διωνα εἰς Συρακουσας σε δε καλειν ἡμας	036
και ταυτα μεν οὑτως ἐγενετο της ἐμης εἰς Συρακουσας ἀποδημιας περι της πρωτης και της παλιν οἰκαδε σωτηριας	036
το δε δευτερον εἰρηνης γενομενης ἐκαλεις με οὐ κατα τας ὁμολογιας ἀλλα μονον ἡκειν ἐπεστειλας Διωνα δʼ εἰς αὐθις ἐφησθα μεταπεμψεσθαι	036
δια ταυτα οὐκ ἠλθον ἀλλα και Διωνι τοτʼ ἀπηχθομην	036
ᾠετο γαρ εἰναι βελτιον ἐλθειν ἐμε και ὑπακουσαι σοι	036
το δε μετα ταυτα ὑστερον ἐνιαυτῳ τριηρης ἀφικετο και ἐπιστολαι παρα σου των δʼ ἐν ταις ἐπιστολαις γραμματων ἠρχεν ὡς ἀν ἀφικωμαι τα Διωνος μοι γενησοιτο πραγματα παντα κατα νουν τον ἐμον μη ἀφικομενου δε τἀναντια	036
αἰσχυνομαι δη λεγειν ὁσαι τοτε ἐπιστολαι παρα σου και παρʼ ἀλλων ἠλθον δια σε ἐξ Ἰταλιας και Σικελιας και παρʼ ὁσους των ἐμων οἰκειων και των γνωριμων και πασαι διακελευομεναι μοι ἰεναι και δεομεναι σοι παντως ἐμε πειθεσθαι	036
ἐδοκει δη πασιν ἀρξαμενοις ἀπο Διωνος δειν ἐμε πλευσαι και μη μαλθακιζεσθαι	036
καιτοι την θʼ ἡλικιαν αὐτοις προυτεινομην και περι σου διισχυριζομην ὡς οὐχ οἱος τʼ ἐσοιο ἀνταρκεσαι τοις διαβαλλουσιν ἡμας και βουλομενοις εἰς ἐχθραν ἐλθειν—ἑωρων γαρ και τοτε και νυν ὁρω τας μεγαλας οὐσιας και ὑπερογκους των τε ἰδιωτων και των μοναρχων σχεδον ὁσῳπερ ἀν μειζους ὠσιν τοσουτῳ πλειους και μειζους τους διαβαλλοντας και προς ἡδονην μετα αἰσχρας βλαβης ὁμιλουντας τρεφουσας οὑ κακον οὐδεν μειζον γεννᾳ πλουτος τε και ἡ της ἀλλης ἐξουσιας δυναμις—ὁμως δʼ οὐν παντα ταυτα χαιρειν ἐασας ἠλθον διανοηθεις ὡς οὐδενα δει των ἐμων φιλων ἐμε αἰτιασθαι ὡς δια την ἐμην ῥᾳθυμιαν τα σφετερα παντα ἐξον μη ἀπολεσθαι διωλετο	036
ἐλθων δε—οἰσθα γαρ δη συ παντα τἀντευθεν ἠδη γενομενα—ἐγω μεν ἠξιουν δηπου κατα την ὁμολογιαν των ἐπιστολων πρωτον μεν καταγειν Διωνα οἰκειωσαμενον φραζων την οἰκειοτητα ἡν εἰ ἐμοι τοτε ἐπειθου ταχʼ ἀν βελτιον των νυν γεγονοτων ἐσχεν και σοι και Συρακουσαις και τοις ἀλλοις Ἑλλησιν ὡς ἡ ἐμη δοξα μαντευεται	036
ἐπειτα τα Διωνος τους οἰκειους ἐχειν ἠξιουν και μη διανειμασθαι τους διανειμαμενους οὑς οἰσθα συ	036
προς δε τουτοις ᾠμην δειν τα κατʼ ἐνιαυτον ἑκαστον εἰωθοτα αὐτῳ κομιζεσθαι και μαλλον ἐγω ἐτι και οὐχ ἡττον ἐμου παραγενομενου πεμπεσθαι	036
το μετα ταυτα ἐπειθες με μειναι τον ἐνιαυτον φασκων την Διωνος ἀποδομενος οὐσιαν πασαν τα μεν ἡμισεα ἀποπεμψειν εἰς Κορινθον τα δʼ ἀλλα τῳ παιδι καταλειψειν αὐτου	036
πολλα ἐχων εἰπειν ὡν ὑποσχομενος οὐδεν ἐποιησας δια το πληθος αὐτων συντεμνω	036
τα γαρ δη χρηματα παντα ἀποδομενος οὐ πεισας Διωνα φασκων οὐ πωλησειν ἀνευ του πειθειν τον κολοφωνα ὠ θαυμασιε ταις ὑποσχεσεσιν ἁπασαις νεανικωτατον ἐπεθηκας	036
μηχανην γαρ οὐτε καλην οὐτε κομψην οὐτε δικαιαν οὐτε συμφερουσαν ηὑρες ἐμε ἐκφοβειν ὡς ἀγνοουντα τα τοτε γιγνομενα ἱνα μηδε ἐγω ζητοιην τα χρηματα ἀποπεμπεσθαι	036
