 <λε λεγ εγω γω> <λεγ λεγω εγω> <λεγω λεγω> <δε δε> <δε>  <δε> <το του ουτ υτο το> <του τουτ ουτο υτο> <τουτ τουτο ουτο> <οὐ οὐ> <οὐ>  <οὐ> <πρ προ ρος ος> <προ προς ρος> <προς προς> <πα παν αντ ντα τας ας> <παν παντ αντα ντας τας> <παντ παντα αντας ντας> <παντας> <ὑμ ὑμα μας ας> <ὑμα ὑμας μας> <ὑμας ὑμας> <ἀλ ἀλλ λλα λα> <ἀλλ ἀλλα λλα> <ἀλλα ἀλλα> <πρ προ ρος ος> <προ προς ρος> <προς προς> <το του ους υς> <του τους ους> <τους τους> <ἐμ ἐμο μου ου> <ἐμο ἐμου μου> <ἐμου ἐμου> <κα κατ ατα ταψ αψη ψηφ ηφι φισ ισα σαμ αμε μεν ενο νου ους υς> <κατ κατα αταψ ταψη αψηφ ψηφι ηφισ φισα ισαμ σαμε αμεν μενο ενου νους ους> <κατα καταψ αταψη ταψηφ αψηφι ψηφισ ηφισα φισαμ ισαμε σαμεν αμενο μενου ενους νους> <καταψηφισαμενους> <θα θαν ανα νατ ατο τον ον> <θαν θανα ανατ νατο ατον τον> <θανα θανατ ανατο νατον ατον> <θανατον>	plato
 <κα και αι> <και και> <και> <νη νη> <νη>  <νη> <το τον ον> <τον τον> <τον> <κυ κυν υνα να> <κυν κυνα υνα> <κυνα κυνα> <ὠ>   <ὠ> <ἀν ἀνδ νδρ δρε ρες ες> <ἀνδ ἀνδρ νδρε δρες ρες> <ἀνδρ ἀνδρε νδρες δρες> <ἀνδρες> <Ἀθ Ἀθη θην ηνα ναι αιο ιοι οι> <Ἀθη Ἀθην θηνα ηναι ναιο αιοι ιοι> <Ἀθην Ἀθηνα θηναι ηναιο ναιοι αιοι> <Ἀθηναιοι> <δε δει ει> <δει δει> <δει> <γα γαρ αρ> <γαρ γαρ> <γαρ> <πρ προ ρος ος> <προ προς ρος> <προς προς> <ὑμ ὑμα μας ας> <ὑμα ὑμας μας> <ὑμας ὑμας> <τἀ τἀλ ἀλη ληθ ηθη θη> <τἀλ τἀλη ἀληθ ληθη ηθη> <τἀλη τἀληθ ἀληθη ληθη> <τἀληθη> <λε λεγ εγε γει ειν ινἠ νἠ> <λεγ λεγε εγει γειν εινἠ ινἠ> <λεγε λεγει εγειν γεινἠ εινἠ> <λεγεινἠ> <μη μην ην> <μην μην> <μην> <ἐγ ἐγω γω> <ἐγω ἐγω> <ἐγω> <ἐπ ἐπα παθ αθο θον ον> <ἐπα ἐπαθ παθο αθον θον> <ἐπαθ ἐπαθο παθον αθον> <ἐπαθον> <τι τι> <τι>  <τι> <το τοι οιο ιου ουτ υτο τον ον> <τοι τοιο οιου ιουτ ουτο υτον τον> <τοιο τοιου οιουτ ιουτο ουτον υτον> <τοιουτον>	plato
 <οἱ οἱ> <οἱ>  <οἱ> <δε δε> <δε>  <δε> <ἀκ ἀκρ κρο ροα οατ ατα ται αι> <ἀκρ ἀκρο κροα ροατ οατα αται ται> <ἀκρο ἀκροα κροατ ροατα οαται αται> <ἀκροαται> <βε βελ ελτ λτι τιο ιου ους υς> <βελ βελτ ελτι λτιο τιου ιους ους> <βελτ βελτι ελτιο λτιου τιους ιους> <βελτιους> <πο ποι οιο ιου ουσ υσι σιν ιν> <ποι ποιο οιου ιουσ ουσι υσιν σιν> <ποιο ποιου οιουσ ιουσι ουσιν υσιν> <ποιουσιν> <ἠ>   <ἠ> <οὐ οὐ> <οὐ>  <οὐ>	plato
 <οὐ οὐκ ὐκ> <οὐκ οὐκ> <οὐκ> <ἐσ ἐσθ σθʼ θʼ> <ἐσθ ἐσθʼ σθʼ> <ἐσθʼ ἐσθʼ> <ὁτ ὁτι τι> <ὁτι ὁτι> <ὁτι> <μα μαλ αλλ λλο λον ον> <μαλ μαλλ αλλο λλον λον> <μαλλ μαλλο αλλον λλον> <μαλλον> <ὠ>   <ὠ> <ἀν ἀνδ νδρ δρε ρες ες> <ἀνδ ἀνδρ νδρε δρες ρες> <ἀνδρ ἀνδρε νδρες δρες> <ἀνδρες> <Ἀθ Ἀθη θην ηνα ναι αιο ιοι οι> <Ἀθη Ἀθην θηνα ηναι ναιο αιοι ιοι> <Ἀθην Ἀθηνα θηναι ηναιο ναιοι αιοι> <Ἀθηναιοι> <πρ πρε ρεπ επε πει ει> <πρε πρεπ ρεπε επει πει> <πρεπ πρεπε ρεπει επει> <πρεπει> <οὑ οὑτ ὑτω τως ως> <οὑτ οὑτω ὑτως τως> <οὑτω οὑτως ὑτως> <ὡς ὡς> <ὡς>  <ὡς> <το τον ον> <τον τον> <τον> <το τοι οιο ιου ουτ υτο τον ον> <τοι τοιο οιου ιουτ ουτο υτον τον> <τοιο τοιου οιουτ ιουτο ουτον υτον> <τοιουτον> <ἀν ἀνδ νδρ δρα ρα> <ἀνδ ἀνδρ νδρα δρα> <ἀνδρ ἀνδρα νδρα> <ἐν ἐν> <ἐν>  <ἐν> <πρ πρυ ρυτ υτα ταν ανε νει ειῳ ιῳ> <πρυ πρυτ ρυτα υταν τανε ανει νειῳ ειῳ> <πρυτ πρυτα ρυταν υτανε τανει ανειῳ νειῳ> <πρυτανειῳ> <σι σιτ ιτε τει εισ ισθ σθα θαι αι> <σιτ σιτε ιτει τεισ εισθ ισθα σθαι θαι> <σιτε σιτει ιτεισ τεισθ εισθα ισθαι σθαι> <σιτεισθαι> <πο πολ ολυ λυ> <πολ πολυ ολυ> <πολυ πολυ> <γε γε> <γε>  <γε> <μα μαλ αλλ λλο λον ον> <μαλ μαλλ αλλο λλον λον> <μαλλ μαλλο αλλον λλον> <μαλλον> <ἠ>   <ἠ> <εἰ εἰ> <εἰ>  <εἰ> <τι τις ις> <τις τις> <τις> <ὑμ ὑμω μων ων> <ὑμω ὑμων μων> <ὑμων ὑμων> <ἱπ ἱππ ππῳ πῳ> <ἱππ ἱππῳ ππῳ> <ἱππῳ ἱππῳ> <ἠ>   <ἠ> <συ συν υνω νωρ ωρι ριδ ιδι δι> <συν συνω υνωρ νωρι ωριδ ριδι ιδι> <συνω συνωρ υνωρι νωριδ ωριδι ριδι> <συνωριδι> <ἠ>   <ἠ> <ζε ζευ ευγ υγε γει ει> <ζευ ζευγ ευγε υγει γει> <ζευγ ζευγε ευγει υγει> <ζευγει> <νε νεν ενι νικ ικη κηκ ηκε κεν εν> <νεν νενι ενικ νικη ικηκ κηκε ηκεν κεν> <νενι νενικ ενικη νικηκ ικηκε κηκεν ηκεν> <νενικηκεν> <Ὀλ Ὀλυ λυμ υμπ μπι πια ιασ ασι σιν ιν> <Ὀλυ Ὀλυμ λυμπ υμπι μπια πιασ ιασι ασιν σιν> <Ὀλυμ Ὀλυμπ λυμπι υμπια μπιασ πιασι ιασιν ασιν> <Ὀλυμπιασιν>	plato
 <πα παν αντ ντω τως ως> <παν παντ αντω ντως τως> <παντ παντω αντως ντως> <παντως> <δε δε> <δε>  <δε> <πα παρ αρε ρει εισ ισι σιν ιν> <παρ παρε αρει ρεισ εισι ισιν σιν> <παρε παρει αρεισ ρεισι εισιν ισιν> <παρεισιν> <αὐ αὐτ ὐτω των ων> <αὐτ αὐτω ὐτων των> <αὐτω αὐτων ὐτων> <πο πολ ολλ λλο λοι οι> <πολ πολλ ολλο λλοι λοι> <πολλ πολλο ολλοι λλοι> <πολλοι> <ἐν ἐντ ντα ταυ αυθ υθο θοι οι> <ἐντ ἐντα νταυ ταυθ αυθο υθοι θοι> <ἐντα ἐνταυ νταυθ ταυθο αυθοι υθοι> <ἐνταυθοι> <οὑ οὑς ὑς> <οὑς οὑς> <οὑς> <ἐγ ἐγω γω> <ἐγω ἐγω> <ἐγω> <ὁρ ὁρω ρω> <ὁρω ὁρω> <ὁρω> <πρ πρω ρωτ ωτο τον ον> <πρω πρωτ ρωτο ωτον τον> <πρωτ πρωτο ρωτον ωτον> <πρωτον> <με μεν εν> <μεν μεν> <μεν> <Κρ Κρι ριτ ιτω των ων> <Κρι Κριτ ριτω ιτων των> <Κριτ Κριτω ριτων ιτων> <Κριτων> <οὑ οὑτ ὑτο τοσ οσι σι> <οὑτ οὑτο ὑτοσ τοσι οσι> <οὑτο οὑτοσ ὑτοσι τοσι> <οὑτοσι> <ἐμ ἐμο μος ος> <ἐμο ἐμος μος> <ἐμος ἐμος> <ἡλ ἡλι λικ ικι κιω ιωτ ωτη της ης> <ἡλι ἡλικ λικι ικιω κιωτ ιωτη ωτης της> <ἡλικ ἡλικι λικιω ικιωτ κιωτη ιωτης ωτης> <ἡλικιωτης> <κα και αι> <και και> <και> <δη δημ ημο μοτ οτη της ης> <δημ δημο ημοτ μοτη οτης της> <δημο δημοτ ημοτη μοτης οτης> <δημοτης> <Κρ Κρι ριτ ιτο τοβ οβο βου ουλ υλο λου ου> <Κρι Κριτ ριτο ιτοβ τοβο οβου βουλ ουλο υλου λου> <Κριτ Κριτο ριτοβ ιτοβο τοβου οβουλ βουλο ουλου υλου> <Κριτοβουλου> <το του ουδ υδε δε> <του τουδ ουδε υδε> <τουδ τουδε ουδε> <πα πατ ατη τηρ ηρ> <πατ πατη ατηρ τηρ> <πατη πατηρ ατηρ> <ἐπ ἐπε πει ειτ ιτα τα> <ἐπε ἐπει πειτ ειτα ιτα> <ἐπει ἐπειτ πειτα ειτα> <ἐπειτα> <Λυ Λυσ υσα σαν ανι νια ιας ας> <Λυσ Λυσα υσαν σανι ανια νιας ιας> <Λυσα Λυσαν υσανι σανια ανιας νιας> <Λυσανιας> <ὁ>   <ὁ> <Σφ Σφη φητ ηττ ττι τιο ιος ος> <Σφη Σφητ φηττ ηττι ττιο τιος ιος> <Σφητ Σφηττ φηττι ηττιο ττιος τιος> <Σφηττιος> <Αἰ Αἰσ ἰσχ σχι χιν ινο νου ου> <Αἰσ Αἰσχ ἰσχι σχιν χινο ινου νου> <Αἰσχ Αἰσχι ἰσχιν σχινο χινου ινου> <Αἰσχινου> <το του ουδ υδε δε> <του τουδ ουδε υδε> <τουδ τουδε ουδε> <πα πατ ατη τηρ ηρ> <πατ πατη ατηρ τηρ> <πατη πατηρ ατηρ> <ἐτ ἐτι τι> <ἐτι ἐτι> <ἐτι> <δʼ δʼ> <δʼ>  <δʼ> <Ἀν Ἀντ ντι τιφ ιφω φων ων> <Ἀντ Ἀντι ντιφ τιφω ιφων φων> <Ἀντι Ἀντιφ ντιφω τιφων ιφων> <Ἀντιφων> <ὁ>   <ὁ> <Κη Κηφ ηφι φισ ισι σιε ιευ ευς υς> <Κηφ Κηφι ηφισ φισι ισιε σιευ ιευς ευς> <Κηφι Κηφισ ηφισι φισιε ισιευ σιευς ιευς> <Κηφισιευς> <οὑ οὑτ ὑτο τοσ οσι σι> <οὑτ οὑτο ὑτοσ τοσι οσι> <οὑτο οὑτοσ ὑτοσι τοσι> <οὑτοσι> <Ἐπ Ἐπι πιγ ιγε γεν ενο νου ους υς> <Ἐπι Ἐπιγ πιγε ιγεν γενο ενου νους ους> <Ἐπιγ Ἐπιγε πιγεν ιγενο γενου ενους νους> <Ἐπιγενους> <πα πατ ατη τηρ ηρ> <πατ πατη ατηρ τηρ> <πατη πατηρ ατηρ> <ἀλ ἀλλ λλο λοι οι> <ἀλλ ἀλλο λλοι λοι> <ἀλλο ἀλλοι λλοι> <το τοι οιν ινυ νυν υν> <τοι τοιν οινυ ινυν νυν> <τοιν τοινυ οινυν ινυν> <τοινυν> <οὑ οὑτ ὑτο τοι οι> <οὑτ οὑτο ὑτοι τοι> <οὑτο οὑτοι ὑτοι> <ὡν ὡν> <ὡν>  <ὡν> <οἱ οἱ> <οἱ>  <οἱ> <ἀδ ἀδε δελ ελφ λφο φοι οι> <ἀδε ἀδελ δελφ ελφο λφοι φοι> <ἀδελ ἀδελφ δελφο ελφοι λφοι> <ἀδελφοι> <ἐν ἐν> <ἐν>  <ἐν> <τα ταυ αυτ υτῃ τῃ> <ταυ ταυτ αυτῃ υτῃ> <ταυτ ταυτῃ αυτῃ> <τῃ τῃ> <τῃ>  <τῃ> <δι δια ιατ ατρ τρι ριβ ιβῃ βῃ> <δια διατ ιατρ ατρι τριβ ριβῃ ιβῃ> <διατ διατρ ιατρι ατριβ τριβῃ ριβῃ> <διατριβῃ> <γε γεγ εγο γον ονα νασ ασι σιν ιν> <γεγ γεγο εγον γονα ονασ νασι ασιν σιν> <γεγο γεγον εγονα γονασ ονασι νασιν ασιν> <γεγονασιν> <Νι Νικ ικο κοσ οστ στρ τρα ρατ ατο τος ος> <Νικ Νικο ικοσ κοστ οστρ στρα τρατ ρατο ατος τος> <Νικο Νικοσ ικοστ κοστρ οστρα στρατ τρατο ρατος ατος> <Νικοστρατος> <Θε Θεο εοζ οζο ζοτ οτι τιδ ιδο δου ου> <Θεο Θεοζ εοζο οζοτ ζοτι οτιδ τιδο ιδου δου> <Θεοζ Θεοζο εοζοτ οζοτι ζοτιδ οτιδο τιδου ιδου> <Θεοζοτιδου> <ἀδ ἀδε δελ ελφ λφο φος ος> <ἀδε ἀδελ δελφ ελφο λφος φος> <ἀδελ ἀδελφ δελφο ελφος λφος> <ἀδελφος> <Θε Θεο εοδ οδο δοτ οτο του ουκ υκα και αι> <Θεο Θεοδ εοδο οδοτ δοτο οτου τουκ ουκα υκαι και> <Θεοδ Θεοδο εοδοτ οδοτο δοτου οτουκ τουκα ουκαι υκαι> <Θεοδοτουκαι> <ὁ>   <ὁ> <με μεν εν> <μεν μεν> <μεν> <Θε Θεο εοδ οδο δοτ οτο τος ος> <Θεο Θεοδ εοδο οδοτ δοτο οτος τος> <Θεοδ Θεοδο εοδοτ οδοτο δοτος οτος> <Θεοδοτος> <τε τετ ετε τελ ελε λευ ευτ υτη τηκ ηκε κεν εν> <τετ τετε ετελ τελε ελευ λευτ ευτη υτηκ τηκε ηκεν κεν> <τετε τετελ ετελε τελευ ελευτ λευτη ευτηκ υτηκε τηκεν ηκεν> <τετελευτηκεν> <ὡσ ὡστ στε τε> <ὡστ ὡστε στε> <ὡστε ὡστε> <οὐ οὐκ ὐκ> <οὐκ οὐκ> <οὐκ> <ἀν ἀν> <ἀν>  <ἀν> <ἐκ ἐκε κει ειν ινο νος ος> <ἐκε ἐκει κειν εινο ινος νος> <ἐκει ἐκειν κεινο εινος ινος> <ἐκεινος> <γε γε> <γε>  <γε> <αὐ αὐτ ὐτο του ου> <αὐτ αὐτο ὐτου του> <αὐτο αὐτου ὐτου> <κα κατ ατα ταδ αδε δεη εηθ ηθε θει ειη ιηκ ηκα και αι> <κατ κατα αταδ ταδε αδεη δεηθ εηθε ηθει θειη ειηκ ιηκα ηκαι και> <κατα καταδ αταδε ταδεη αδεηθ δεηθε εηθει ηθειη θειηκ ειηκα ιηκαι ηκαι> <καταδεηθειηκαι> <Πα Παρ αρα ραλ αλι λιο ιος ος> <Παρ Παρα αραλ ραλι αλιο λιος ιος> <Παρα Παραλ αραλι ραλιο αλιος λιος> <Παραλιος> <ὁδ ὁδε δε> <ὁδε ὁδε> <ὁδε> <ὁ>   <ὁ> <Δη Δημ ημο μοδ οδο δοκ οκο κου ου> <Δημ Δημο ημοδ μοδο οδοκ δοκο οκου κου> <Δημο Δημοδ ημοδο μοδοκ οδοκο δοκου οκου> <Δημοδοκου> <οὑ οὑ> <οὑ>  <οὑ> <ἠν ἠν> <ἠν>  <ἠν> <Θε Θεα εαγ αγη γης ης> <Θεα Θεαγ εαγη αγης γης> <Θεαγ Θεαγη εαγης αγης> <Θεαγης> <ἀδ ἀδε δελ ελφ λφο φος ος> <ἀδε ἀδελ δελφ ελφο λφος φος> <ἀδελ ἀδελφ δελφο ελφος λφος> <ἀδελφος>	plato
 <κα και αι> <και και> <και> <το του ουτ υτω των ων> <του τουτ ουτω υτων των> <τουτ τουτω ουτων υτων> <τουτων> <ἐγ ἐγω γω> <ἐγω ἐγω> <ἐγω> <εἰ εἰτ ἰτε τε> <εἰτ εἰτε ἰτε> <εἰτε εἰτε> <τι τις ις> <τις τις> <τις> <χρ χρη ρησ ηστ στο τος ος> <χρη χρησ ρηστ ηστο στος τος> <χρησ χρηστ ρηστο ηστος στος> <χρηστος> <γι γιγ ιγν γνε νετ ετα ται αι> <γιγ γιγν ιγνε γνετ νετα εται ται> <γιγν γιγνε ιγνετ γνετα νεται εται> <γιγνεται> <εἰ εἰτ ἰτε τε> <εἰτ εἰτε ἰτε> <εἰτε εἰτε> <μη μη> <μη>  <μη> <οὐ οὐκ ὐκ> <οὐκ οὐκ> <οὐκ> <ἀν ἀν> <ἀν>  <ἀν> <δι δικ ικα και αιω ιως ως> <δικ δικα ικαι καιω αιως ιως> <δικα δικαι ικαιω καιως αιως> <δικαιως> <τη την ην> <την την> <την> <αἰ αἰτ ἰτι τια ιαν αν> <αἰτ αἰτι ἰτια τιαν ιαν> <αἰτι αἰτια ἰτιαν τιαν> <αἰτιαν> <ὑπ ὑπε πεχ εχο χοι οιμ ιμι μι> <ὑπε ὑπεχ πεχο εχοι χοιμ οιμι ιμι> <ὑπεχ ὑπεχο πεχοι εχοιμ χοιμι οιμι> <ὑπεχοιμι> <ὡν ὡν> <ὡν>  <ὡν> <μη μητ ητε τε> <μητ μητε ητε> <μητε μητε> <ὑπ ὑπε πεσ εσχ σχο χομ ομη μην ην> <ὑπε ὑπεσ πεσχ εσχο σχομ χομη ομην μην> <ὑπεσ ὑπεσχ πεσχο εσχομ σχομη χομην ομην> <ὑπεσχομην> <μη μηδ ηδε δεν ενι νι> <μηδ μηδε ηδεν δενι ενι> <μηδε μηδεν ηδενι δενι> <μηδενι> <μη μηδ ηδε δεν εν> <μηδ μηδε ηδεν δεν> <μηδε μηδεν ηδεν> <πω πωπ ωπο ποτ οτε τε> <πωπ πωπο ωποτ ποτε οτε> <πωπο πωποτ ωποτε ποτε> <πωποτε> <μα μαθ αθη θημ ημα μα> <μαθ μαθη αθημ θημα ημα> <μαθη μαθημ αθημα θημα> <μαθημα> <μη μητ ητε τε> <μητ μητε ητε> <μητε μητε> <ἐδ ἐδι διδ ιδα δαξ αξα ξα> <ἐδι ἐδιδ διδα ιδαξ δαξα αξα> <ἐδιδ ἐδιδα διδαξ ιδαξα δαξα> <ἐδιδαξα>	plato
 <πρ προ ρος ος> <προ προς ρος> <προς προς> <τα ταυ αυτ υτα τα> <ταυ ταυτ αυτα υτα> <ταυτ ταυτα αυτα> <φα φαι αιη ιην ην> <φαι φαιη αιην ιην> <φαιη φαιην αιην> <ἀν ἀν> <ἀν>  <ἀν> <ὠ>   <ὠ> <ἀν ἀνδ νδρ δρε ρες ες> <ἀνδ ἀνδρ νδρε δρες ρες> <ἀνδρ ἀνδρε νδρες δρες> <ἀνδρες> <Ἀθ Ἀθη θην ηνα ναι αιο ιοι οι> <Ἀθη Ἀθην θηνα ηναι ναιο αιοι ιοι> <Ἀθην Ἀθηνα θηναι ηναιο ναιοι αιοι> <Ἀθηναιοι> <ἠ>   <ἠ> <πε πει ειθ ιθε θεσ εσθ σθε θε> <πει πειθ ειθε ιθεσ θεσθ εσθε σθε> <πειθ πειθε ειθεσ ιθεσθ θεσθε εσθε> <πειθεσθε> <Ἀν Ἀνυ νυτ υτῳ τῳ> <Ἀνυ Ἀνυτ νυτῳ υτῳ> <Ἀνυτ Ἀνυτῳ νυτῳ> <ἠ>   <ἠ> <μη μη> <μη>  <μη> <κα και αι> <και και> <και> <ἠ>   <ἠ> <ἀφ ἀφι φιε ιετ ετε τε> <ἀφι ἀφιε φιετ ιετε ετε> <ἀφιε ἀφιετ φιετε ιετε> <ἀφιετε> <με με> <με>  <με> <ἠ>   <ἠ> <μη μη> <μη>  <μη> <ὡς ὡς> <ὡς>  <ὡς> <ἐμ ἐμο μου ου> <ἐμο ἐμου μου> <ἐμου ἐμου> <οὐ οὐκ ὐκ> <οὐκ οὐκ> <οὐκ> <ἀν ἀν> <ἀν>  <ἀν> <πο ποι οιη ιησ ησα σαν αντ ντο τος ος> <ποι ποιη οιησ ιησα ησαν σαντ αντο ντος τος> <ποιη ποιησ οιησα ιησαν ησαντ σαντο αντος ντος> <ποιησαντος> <ἀλ ἀλλ λλα λα> <ἀλλ ἀλλα λλα> <ἀλλα ἀλλα> <οὐ οὐδ ὐδʼ δʼ> <οὐδ οὐδʼ ὐδʼ> <οὐδʼ οὐδʼ> <εἰ εἰ> <εἰ>  <εἰ> <με μελ ελλ λλω λω> <μελ μελλ ελλω λλω> <μελλ μελλω ελλω> <πο πολ ολλ λλα λακ ακι κις ις> <πολ πολλ ολλα λλακ λακι ακις κις> <πολλ πολλα ολλακ λλακι λακις ακις> <πολλακις> <τε τεθ εθν θνα ναν ανα ναι αι> <τεθ τεθν εθνα θναν νανα αναι ναι> <τεθν τεθνα εθναν θνανα ναναι αναι> <τεθναναι>	plato
 <πα παρ αρω ρων ων> <παρ παρω αρων ρων> <παρω παρων αρων> <δε δε> <δε>  <δε> <τι τις ις> <τις τις> <τις> <Ἀπ Ἀπο πολ ολλ λλο λοδ οδω δωρ ωρο ρος ος> <Ἀπο Ἀπολ πολλ ολλο λλοδ λοδω οδωρ δωρο ωρος ρος> <Ἀπολ Ἀπολλ πολλο ολλοδ λλοδω λοδωρ οδωρο δωρος ωρος> <Ἀπολλοδωρος> <ἐπ ἐπι πιθ ιθυ θυμ υμη μητ ητη της ης> <ἐπι ἐπιθ πιθυ ιθυμ θυμη υμητ μητη ητης της> <ἐπιθ ἐπιθυ πιθυμ ιθυμη θυμητ υμητη μητης ητης> <ἐπιθυμητης> <με μεν εν> <μεν μεν> <μεν> <ὠν ὠν> <ὠν>  <ὠν> <ἰσ ἰσχ σχυ χυρ υρω ρως ως> <ἰσχ ἰσχυ σχυρ χυρω υρως ρως> <ἰσχυ ἰσχυρ σχυρω χυρως υρως> <ἰσχυρως> <αὐ αὐτ ὐτο του ου> <αὐτ αὐτο ὐτου του> <αὐτο αὐτου ὐτου> <ἀλ ἀλλ λλω λως ως> <ἀλλ ἀλλω λλως λως> <ἀλλω ἀλλως λλως> <δʼ δʼ> <δʼ>  <δʼ> <εὐ εὐη ὐηθ ηθη θης ης> <εὐη εὐηθ ὐηθη ηθης θης> <εὐηθ εὐηθη ὐηθης ηθης> <εὐηθης> <εἰ εἰπ ἰπε πεν εν> <εἰπ εἰπε ἰπεν πεν> <εἰπε εἰπεν ἰπεν> <ἀρ ἀρα ρα> <ἀρα ἀρα> <ἀρα>	xenophon
 <ἀλ ἀλλ λλʼ λʼ> <ἀλλ ἀλλʼ λλʼ> <ἀλλʼ ἀλλʼ> <ὁμ ὁμω μως ως> <ὁμω ὁμως μως> <ὁμως ὁμως> <συ συ> <συ>  <συ> <με με> <με>  <με> <φῃ φῃς ῃς> <φῃς φῃς> <φῃς> <ὠ>   <ὠ> <Με Μελ ελη λητ ητε τε> <Μελ Μελη ελητ λητε ητε> <Μελη Μελητ ελητε λητε> <Μελητε> <το τοι οια ιαυ αυτ υτα τα> <τοι τοια οιαυ ιαυτ αυτα υτα> <τοια τοιαυ οιαυτ ιαυτα αυτα> <τοιαυτα> <ἐπ ἐπι πιτ ιτη τηδ ηδε δευ ευο υον οντ ντα τα> <ἐπι ἐπιτ πιτη ιτηδ τηδε ηδευ δευο ευον υοντ οντα ντα> <ἐπιτ ἐπιτη πιτηδ ιτηδε τηδευ ηδευο δευον ευοντ υοντα οντα> <ἐπιτηδευοντα> <το του ους υς> <του τους ους> <τους τους> <νε νεο εου ους υς> <νεο νεου εους ους> <νεου νεους εους> <δι δια ιαφ αφθ φθε θει ειρ ιρε ρει ειν ιν> <δια διαφ ιαφθ αφθε φθει θειρ ειρε ιρει ρειν ειν> <διαφ διαφθ ιαφθε αφθει φθειρ θειρε ειρει ιρειν ρειν> <διαφθειρειν>	xenophon
 <τῳ τῳ> <τῳ>  <τῳ> <ὀν ὀντ ντι τι> <ὀντ ὀντι ντι> <ὀντι ὀντι> <γα γαρ αρ> <γαρ γαρ> <γαρ> <κι κιν ινδ νδυ δυν υνε νευ ευω υω> <κιν κινδ ινδυ νδυν δυνε υνευ νευω ευω> <κινδ κινδυ ινδυν νδυνε δυνευ υνευω νευω> <κινδυνευω> <τα ταυ αυτ υτη την ην> <ταυ ταυτ αυτη υτην την> <ταυτ ταυτη αυτην υτην> <ταυτην> <εἰ εἰν ἰνα ναι αι> <εἰν εἰνα ἰναι ναι> <εἰνα εἰναι ἰναι> <σο σοφ οφο φος ος> <σοφ σοφο οφος φος> <σοφο σοφος οφος>	plato
 <τι τιν ινα να> <τιν τινα ινα> <τινα τινα> <με μεν εν> <μεν μεν> <μεν> <γα γαρ αρ> <γαρ γαρ> <γαρ> <ἐπ ἐπι πισ ιστ στα τασ ασθ σθε θε> <ἐπι ἐπισ πιστ ιστα στασ τασθ ασθε σθε> <ἐπισ ἐπιστ πιστα ιστασ στασθ τασθε ασθε> <ἐπιστασθε> <ἡτ ἡττ ττο τον ον> <ἡττ ἡττο ττον τον> <ἡττο ἡττον ττον> <ἐμ ἐμο μου ου> <ἐμο ἐμου μου> <ἐμου ἐμου> <δο δου ουλ υλε λευ ευο υον οντ ντα τα> <δου δουλ ουλε υλευ λευο ευον υοντ οντα ντα> <δουλ δουλε ουλευ υλευο λευον ευοντ υοντα οντα> <δουλευοντα> <τα ται αις ις> <ται ταις αις> <ταις ταις> <το του ου> <του του> <του> <σω σωμ ωμα ματ ατο τος ος> <σωμ σωμα ωματ ματο ατος τος> <σωμα σωματ ωματο ματος ατος> <σωματος> <ἐπ ἐπι πιθ ιθυ θυμ υμι μια ιαι αις ις> <ἐπι ἐπιθ πιθυ ιθυμ θυμι υμια μιαι ιαις αις> <ἐπιθ ἐπιθυ πιθυμ ιθυμι θυμια υμιαι μιαις ιαις> <ἐπιθυμιαις>	xenophon
 <πα παν αντ ντω τως ως> <παν παντ αντω ντως τως> <παντ παντω αντως ντως> <παντως> <δη δηπ ηπο που ου> <δηπ δηπο ηπου που> <δηπο δηπου ηπου> <ἐα ἐαν αντ ντε τε> <ἐαν ἐαντ αντε ντε> <ἐαντ ἐαντε αντε> <συ συ> <συ>  <συ> <κα και αι> <και και> <και> <Ἀν Ἀνυ νυτ υτο τος ος> <Ἀνυ Ἀνυτ νυτο υτος τος> <Ἀνυτ Ἀνυτο νυτος υτος> <Ἀνυτος> <οὐ οὐ> <οὐ>  <οὐ> <φη φητ ητε τε> <φητ φητε ητε> <φητε φητε> <ἐα ἐαν αντ ντε τε> <ἐαν ἐαντ αντε ντε> <ἐαντ ἐαντε αντε> <φη φητ ητε τε> <φητ φητε ητε> <φητε φητε>	plato
